MEAN_full,SD_full,q0_full,q0.01_full,q0.05_full,q0.1_full,q0.25_full,q0.5_full,q0.75_full,q0.9_full,q0.95_full,q0.99_full,q1_full,ar1_full,kur_full,skew_full,MEAN_abs,SD_abs,q0_abs,q0.05_abs,q0.25_abs,q0.75_abs,q0.95_abs,q1_abs,ar1_abs,kur_abs,skew_abs,MEAN_roll_sd_10,SD_roll_sd_10,q0_roll_sd_10,q0.05_roll_sd_10,q0.25_roll_sd_10,q0.75_roll_sd_10,q0.95_roll_sd_10,q1_roll_sd_10,ar1_roll_sd_10,kur_roll_sd_10,skew_roll_sd_10,MEAN_roll_sd_100,SD_roll_sd_100,q0_roll_sd_100,q0.05_roll_sd_100,q0.25_roll_sd_100,q0.75_roll_sd_100,q0.95_roll_sd_100,q1_roll_sd_100,ar1_roll_sd_100,kur_roll_sd_100,skew_roll_sd_100,MEAN_roll_sd_500,SD_roll_sd_500,q0_roll_sd_500,q0.05_roll_sd_500,q0.25_roll_sd_500,q0.75_roll_sd_500,q0.95_roll_sd_500,q1_roll_sd_500,ar1_roll_sd_500,kur_roll_sd_500,skew_roll_sd_500,MEAN_roll_sd_1000,SD_roll_sd_1000,q0_roll_sd_1000,q0.05_roll_sd_1000,q0.25_roll_sd_1000,q0.75_roll_sd_1000,q0.95_roll_sd_1000,q1_roll_sd_1000,ar1_roll_sd_1000,kur_roll_sd_1000,skew_roll_sd_1000,MEAN_roll_sd_1500,SD_roll_sd_1500,q0_roll_sd_1500,q0.05_roll_sd_1500,q0.25_roll_sd_1500,q0.75_roll_sd_1500,q0.95_roll_sd_1500,q1_roll_sd_1500,ar1_roll_sd_1500,kur_roll_sd_1500,skew_roll_sd_1500
4.298733333,4.671469135,-149,-4,-1,1,2,4,6,8,9,13,160,0.745927643,198.6913833,0.534676702,4.74752,4.214588822,0,1,3,6,9,160,0.729924005,254.7915621,10.90407792,2.94353994,2.974674429,0.483045892,1.549193338,2.118699811,3.142893218,4.589843861,126.5984027,0.979461763,442.5181408,17.61589408,3.255010586,3.361393432,1.848040185,2.361539474,2.579542673,2.992836565,4.911530445,84.67291494,0.999873559,256.6142079,14.22362367,3.339326484,3.270244023,2.298741487,2.544654502,2.653012052,2.935700372,5.184946223,53.85027651,0.999984775,135.1183052,10.76352409,3.420356098,3.19043791,2.481949047,2.590635133,2.671044455,2.995759432,5.089092047,39.60439909,0.999992862,85.1177575,8.709142852,3.485857478,3.123676523,2.537582225,2.613353778,2.688169587,3.075540742,5.295461321,32.55452233,0.99999534,61.11051864,7.473515242
4.03724,10.43736075,-234,-23,-5,-2,1,4,7,10,13,31,204,0.907109717,80.36861212,-0.310307318,6.257053333,9.278304667,0,0,2,7,16,234,0.901313588,105.82564,8.32118042,4.743928382,6.972131625,0.567646212,1.712697677,2.412928143,4.383048153,12.31191833,166.294284,0.98251906,98.82566554,8.35085699,5.943086949,8.619767862,2.056254317,2.564796643,2.928422197,5.147236191,15.42992959,108.4300659,0.999916678,52.31315942,6.423091504,6.23943156,8.330452461,2.48655785,2.7170146,3.042319414,5.4562997,17.01359635,87.95616452,0.999989634,36.10955257,5.417327391,6.512954222,8.058245118,2.569925196,2.764192425,3.133306338,6.236930279,20.70295178,67.7607452,0.999995188,23.90434747,4.505107566,6.74349492,7.853678304,2.625144404,2.789514979,3.208675906,6.736271208,21.28980876,57.30673038,0.999996978,17.14836416,3.890452727
4.11406,5.883792522,-114,-12,-2,-1,2,4,6,9,11,20,112,0.818046874,43.66835098,0.088007777,5.137633333,5.014894289,0,1,2,7,11,114,0.789880922,61.41871815,5.634926871,3.607347157,3.564335189,0.483045892,1.619327707,2.250925735,3.627058802,7.888106377,80.72098722,0.977638124,76.9075671,7.157240409,4.213305776,4.124303473,1.89374302,2.447509557,2.734072332,3.751309536,9.439782569,54.22875137,0.999864431,41.03252206,5.693072366,4.395898635,3.908855629,2.373615829,2.628061913,2.79488224,4.128153012,11.56685611,34.42190778,0.99998444,21.13096152,4.286212808,4.534078212,3.680106955,2.513498294,2.673222984,2.850284217,4.459348135,12.31913167,28.60109616,0.999993468,14.12979449,3.57868479,4.614967854,3.430342834,2.57312663,2.704040084,2.923233974,4.55603664,12.16399035,24.58197104,0.999995675,10.72220785,3.148438619
3.887986667,5.71135744,-121,-12,-3,-1,1,4,6,9,11,19,117,0.812099396,37.09942855,0.190931763,5.007586667,4.760257715,0,0,2,7,12,121,0.777009399,58.13760582,5.08030703,3.673089852,3.317172269,0.483045892,1.649915823,2.311805451,3.806427313,7.988881162,90.77622058,0.97542741,86.58455951,7.226556948,4.332198184,3.739490795,2.042255636,2.511870807,2.837056377,4.113098073,9.919392292,58.29565883,0.999861607,46.16404795,5.71776734,4.496564771,3.529922705,2.465469749,2.679140083,2.905139527,4.572815027,9.984260961,39.61247025,0.999985105,28.75464497,4.61460923,4.6527234,3.329871239,2.54798906,2.748718875,2.965690361,4.970901413,11.42827553,29.39210322,0.999993261,17.94880294,3.749850546,4.770587074,3.16585936,2.631431013,2.789784966,3.016463314,5.142708805,11.44619922,24.16716444,0.999995683,12.47388559,3.192164491
4.0637,9.137414601,-265,-18,-4,-2,1,4,7,10,12,27,232,0.896641932,103.9869703,-0.519249168,5.9117,8.065834333,0,0,2,7,14,265,0.888853121,143.3954093,9.141066328,4.394916354,5.898536297,0.421637021,1.702938637,2.406010991,4.280446498,10.27402334,194.4638213,0.981408542,153.6143708,9.852304345,5.444226024,7.372511876,2.069767957,2.553982827,2.909597494,5.071000937,13.08327639,123.8691065,0.999908657,74.95387379,7.428191084,5.72585422,7.143026812,2.427794962,2.681590172,3.004346217,5.447883522,13.60605194,84.40996292,0.999988511,45.20683656,5.947196235,6.006830429,6.921908197,2.576205705,2.724234287,3.115275902,5.67324746,14.90413477,63.69111887,0.999994553,28.39215928,4.849854851,6.246955825,6.723041854,2.586850225,2.754780832,3.250722299,6.320274038,18.92802133,52.39854568,0.999996357,20.0673626,4.153168427
4.466,4.327665521,-75,-5,-1,1,2,4,6,8,10,14,115,0.716018957,55.6517702,0.298732936,4.94104,3.776233412,0,1,3,7,10,115,0.675766599,73.1918147,5.136228696,3.025410278,2.425752447,0.471404521,1.56347192,2.131770261,3.224903099,5.146735751,74.18715073,0.974211501,162.2233236,10.00024531,3.384760058,2.702571845,1.89459625,2.365236444,2.594691551,3.091516577,5.86317906,50.88264474,0.999832269,91.2013207,8.267514496,3.481863069,2.570745036,2.326241346,2.543627347,2.663054584,3.131247262,6.663776093,33.85061489,0.999983284,54.58818681,6.551661353,3.570297612,2.451279408,2.459798693,2.591820506,2.689365853,3.291953213,6.632008333,25.20342947,0.999992463,34.27135429,5.314477681,3.641210885,2.349019512,2.513487832,2.615018885,2.710125965,3.407729445,8.031844116,20.68322401,0.999995166,24.39378076,4.55223864
3.920273333,6.345281613,-122,-13,-3,-1,1,4,6,9,11,21,136,0.835764787,42.99106223,0.14721547,5.17266,5.373514153,0,0,2,7,12,136,0.810810665,63.25424529,5.763617873,3.823611917,3.825851717,0.316227766,1.663329993,2.321398046,3.858612301,8.588105372,91.01745864,0.977816171,76.12243761,7.055548169,4.544509683,4.444967412,1.970976275,2.514021287,2.82564018,4.22922731,10.98895681,56.49404277,0.999866458,39.80086141,5.563903481,4.737607953,4.229179771,2.405300593,2.656810359,2.913843676,4.529100297,11.27477384,38.55560797,0.999985451,24.45290225,4.518830153,4.90722275,4.040339932,2.545710046,2.718773203,2.991406444,4.867656323,10.84374925,35.12217914,0.99999354,18.25770589,3.936925764,5.042811674,3.881400111,2.587701193,2.762451223,3.079939396,5.278182044,12.78092092,29.38863455,0.999995918,13.86143485,3.48277054
4.44604,5.941362665,-128,-10,-2,0,2,4,7,9,11,19,138,0.817878918,52.87813284,0.001247416,5.408866667,5.080468494,0,1,3,7,12,138,0.788209729,74.60478216,6.035074698,3.678683811,3.640865362,0.632455532,1.646545205,2.299758441,3.778594683,7.833333261,96.85017065,0.977949693,98.53782358,8.077346398,4.28664343,4.133253305,1.958431655,2.471064875,2.783428596,4.015865002,9.614194052,56.78499233,0.999871836,56.81193143,6.6430862,4.449821855,3.934215731,2.401485012,2.626093817,2.877526771,4.225400812,9.842542929,37.70524859,0.999984596,31.33906324,5.159182991,4.605924643,3.753640244,2.495914379,2.680009973,2.978396523,4.582924197,9.648048551,27.86748233,0.999992843,18.69722511,4.133682611,4.731749643,3.598326723,2.522880751,2.7093732,3.043885591,4.627172647,10.65936068,23.25508473,0.999995309,12.72719762,3.511930628
3.908746667,4.467110087,-105,-5,-1,0,2,4,6,8,9,13,106,0.729751715,90.33964355,-0.206537561,4.434213333,3.946022798,0,0,2,6,9,106,0.7082654,115.5573567,7.317043234,2.964118577,2.623411196,0.483045892,1.56347192,2.118699811,3.164033993,4.589843861,81.5601346,0.977156237,206.6544232,11.94307402,3.280913751,3.037633867,1.89374302,2.36171056,2.591575317,3.019398562,4.599901185,59.5471666,0.99986924,126.3487918,10.19651619,3.363366161,2.939112586,2.365598468,2.562791408,2.667589937,2.988713572,4.799650956,41.65501526,0.999985062,81.75784802,8.32910868,3.445939055,2.846759803,2.448446628,2.598836846,2.692820507,3.048781735,6.360468187,30.94635934,0.999993204,50.88562632,6.695273664,3.513367953,2.769963617,2.489149234,2.62000404,2.708408488,3.080872074,6.763071613,25.44250342,0.999995665,35.75379912,5.687395436
4.236713333,5.03102861,-80,-10,-2,0,2,4,7,9,11,18,83,0.773060059,18.85022209,0.102522328,5.089473333,4.166316948,0,1,2,7,11,83,0.721745683,26.72649532,3.357021851,3.493941935,2.66486755,0.632455532,1.636391694,2.273030283,3.687817783,7.513691207,60.05451227,0.971606281,54.35538688,5.687330268,4.076322319,2.960443359,1.935187199,2.480855994,2.773958991,3.933012314,9.597748052,38.66624216,0.999824285,25.81460462,4.370574567,4.206279166,2.764975922,2.365465462,2.646432923,2.8403583,4.13232819,10.23545334,27.59430135,0.999983492,15.70623214,3.468840498,4.324463761,2.585211521,2.475257947,2.688927357,2.902374852,4.393962552,10.13612925,20.87794433,0.999993325,9.748568403,2.809624074,4.41132002,2.445522401,2.549043082,2.712692967,2.94494709,4.741067511,9.551202675,17.48253576,0.99999602,6.818588431,2.422679447
4.329906667,4.014552159,-60,-6,-1,0,2,4,6,8,10,14,68,0.676227743,20.82086881,0.08314172,4.802973333,3.434550791,0,1,2,6,10,68,0.620017732,25.79794553,2.920096642,3.050232985,1.996869788,0.316227766,1.58113883,2.183269719,3.314949304,5.363456597,48.46808801,0.967987196,87.06024682,7.287126194,3.404578671,2.125461705,1.951430452,2.393995013,2.639712259,3.26739324,6.136255891,33.07038102,0.99978936,54.85821808,6.430120995,3.482080559,1.976020553,2.343852232,2.578502152,2.716813972,3.304430741,6.530879633,21.68444896,0.999981267,30.78684344,5.066351592,3.545532097,1.850765521,2.453319746,2.63042775,2.747301707,3.420248251,6.475393557,16.52076729,0.999992073,21.46956474,4.312085285,3.588451373,1.740492672,2.5635862,2.65648568,2.795947622,3.547277502,5.890270657,13.87987825,0.999995085,16.23609788,3.821697602
4.385693333,7.850497109,-186,-14,-3,-1,2,4,7,9,12,22,192,0.871194446,104.9443505,-0.137176201,5.697706667,6.957058388,0,1,3,7,13,192,0.860828603,140.0351943,9.220861509,4.005722463,5.356255979,0.483045892,1.663329993,2.319003617,3.871548642,8.830502601,143.797736,0.98203223,137.8949769,9.956673073,4.752395492,6.27669455,1.92534924,2.493040819,2.815971763,4.246400734,11.09190259,93.69262231,0.999907217,82.61495746,8.113047303,4.971015516,6.079055832,2.360729991,2.650775211,2.899727027,4.554078971,11.97568077,74.80186604,0.999988694,55.05597834,6.698750046,5.165263388,5.883201972,2.491882919,2.702773387,2.962508305,4.769989182,13.01137471,57.5668879,0.999994839,36.61968072,5.564921592,5.320506695,5.724615833,2.54980193,2.740578784,3.055451935,4.798710078,13.24227788,47.96674845,0.999996596,26.84857654,4.84237361
3.820213333,3.614405047,-34,-5,-2,0,2,4,6,8,9,13,40,0.61871696,4.689852423,0.02859771,4.316426667,3.004394727,0,0,2,6,9,40,0.543315727,5.300841722,1.404117724,2.972676997,1.498789052,0.471404521,1.577621275,2.162817093,3.306559138,5.363456597,25.9077423,0.954965652,26.42578133,3.930909066,3.304738587,1.450644993,1.892142178,2.375718924,2.631798555,3.252411693,6.255591438,17.44593669,0.999662782,17.71346167,3.725037901,3.357895066,1.295399788,2.303660066,2.561057992,2.695353383,3.365682641,6.167305352,11.38607577,0.999974827,9.425908612,2.912676676,3.403125448,1.16444907,2.45549597,2.594008458,2.72264886,3.563455797,5.963404917,9.626789448,0.999989832,6.152290997,2.363271745,3.43766862,1.058912106,2.517770862,2.622949637,2.741510761,3.788137565,5.61023462,8.220393673,0.999993744,3.890711942,1.934517558
3.763393333,7.200152515,-122,-16,-4,-2,1,4,6,9,12,23,130,0.863898213,44.7005571,0.121346406,5.382886667,6.085208131,0,0,2,7,13,130,0.843606386,67.40159465,6.116598271,4.128295382,4.288266884,0.483045892,1.702938637,2.394437999,4.168666187,9.923317062,90.26873459,0.977679023,71.03497642,6.817360944,5.015276583,5.192715383,2.051336101,2.546913363,2.909475985,4.783980001,12.53872788,71.98171695,0.999876877,41.29924124,5.538933863,5.25926302,4.932685301,2.398472293,2.680815836,3.015590751,5.160849614,13.02475076,45.42616635,0.999987084,23.61102898,4.346333812,5.457845697,4.719335741,2.517111808,2.729326698,3.156775131,5.599500907,14.23079374,36.22656987,0.999994709,15.72188604,3.651080823,5.602374906,4.553261633,2.575463757,2.767139364,3.265485916,5.857995302,13.57807203,31.54918546,0.999996858,11.90365264,3.234706402
4.17694,6.645002629,-125,-15,-3,-1,2,4,7,9,12,23,124,0.844159271,37.58067039,-0.112843727,5.509886667,5.589628838,0,1,2,7,13,125,0.815300738,54.68400785,5.344952969,3.978105236,4.08950611,0.516397779,1.686548085,2.347575582,3.972125096,9.54579605,91.8503614,0.978158545,68.20227146,6.664144983,4.747679975,4.673814054,2.112468994,2.535087112,2.862699863,4.425945085,12.0462241,60.3090785,0.999876761,35.10139727,5.141133804,4.981076666,4.41008287,2.522424479,2.696096785,2.933532209,4.794350383,12.85179027,42.29644115,0.999984603,19.64506574,3.980686618,5.206264097,4.151242599,2.613614735,2.739382269,3.033988973,5.387686996,13.57897981,32.75961032,0.999992786,12.26115262,3.204072533,5.383389958,3.931957747,2.660750386,2.771487022,3.132287473,5.743582278,15.27478372,27.22654492,0.999995229,8.377538324,2.699954802
3.987393333,7.061963387,-199,-13.01,-3,-1,2,4,6,9,11,22,161,0.852198636,86.79225337,-0.405890493,5.273233333,6.161457888,0,0,2,7,12,199,0.83867441,120.9591871,8.167213659,3.880411051,4.770848248,0.471404521,1.646545205,2.299758441,3.747591819,8.82169044,135.5925678,0.98128066,126.7872141,9.213059543,4.561257897,5.418040741,1.960699731,2.491926357,2.784081736,4.011649702,11.35886607,79.52567148,0.99989085,66.1884378,7.179202499,4.798573817,5.198514065,2.468179049,2.667800277,2.856908092,4.34654125,11.47853953,55.3379321,0.999985803,37.3855122,5.571596,5.012562852,4.995094228,2.578186775,2.713417335,2.935659568,4.831388757,11.52480022,40.26377581,0.999993536,22.62667188,4.464934504,5.1783858,4.821162911,2.61598582,2.74280955,2.996776565,5.019503478,12.1465459,33.22117531,0.999995801,15.73454956,3.815666466
4.020126667,7.679878132,-206,-15,-3,-1,2,4,6,9,11,23,203,0.865851985,109.0242257,-0.520871246,5.446833333,6.74343111,0,0,2,7,13,206,0.855237695,152.41347,9.210389729,4.042030167,5.322792984,0.421637021,1.663329993,2.321398046,3.894440482,9.445163371,157.0775109,0.982092619,168.8756231,10.56159448,4.798909796,6.025503886,1.977142106,2.518998518,2.848994152,4.256711872,12.07332396,110.4658981,0.999904361,91.92609825,8.20332727,5.037306543,5.812888435,2.409719797,2.67494798,2.928466464,4.612338163,12.39268952,78.29907096,0.99998882,62.41529894,6.874127652,5.247808288,5.607915987,2.5950434,2.710926986,2.985675511,5.175014181,12.55978293,60.28753624,0.999994901,45.07999045,5.91901848,5.415968194,5.435716163,2.610180374,2.744079604,3.053986047,5.657926326,12.91270117,49.8151811,0.999996666,34.29424463,5.252867112
4.01622,4.603468785,-86,-7,-2,0,2,4,6,8,10,16,80,0.741472887,26.3536649,-0.107362923,4.743246667,3.850132017,0,0,2,6,10,86,0.692681444,36.84310286,3.752495763,3.307958132,2.350734847,0.516397779,1.632993162,2.250925735,3.559026084,6.51579278,66.49987469,0.969631998,67.30397627,6.303694931,3.774406835,2.644529651,1.91482784,2.45515331,2.742317091,3.68589997,7.270974536,43.52646356,0.999830047,53.97935989,6.176338295,3.882422988,2.474997968,2.444473543,2.644860407,2.811806628,3.867572913,7.500481214,28.91932937,0.99998369,34.25846106,5.134820389,3.974945834,2.331807357,2.550549804,2.678565047,2.86826532,4.121087036,7.736383304,23.73968805,0.999993185,25.08438819,4.48017585,4.047458819,2.213054348,2.586753258,2.703942961,2.926221998,4.162159127,7.284959756,20.34004414,0.999995745,20.6756039,4.089393018
3.82776,4.342777043,-73,-7,-2,-1,2,4,6,8,10,15,103,0.716595203,21.38578143,0.246515338,4.548613333,3.580717184,0,0,2,6,10,103,0.658592459,34.47171038,3.203299076,3.251217322,2.132993423,0.483045892,1.636391694,2.250925735,3.529242915,6.190494505,59.4620327,0.96706705,62.89058103,5.845993099,3.698790598,2.28421916,2.017374031,2.45515331,2.737893461,3.633110919,7.348984675,39.57426978,0.999764456,45.20551238,5.33469506,3.804991442,2.085679688,2.430629532,2.618934447,2.820392389,3.735814854,8.343358032,21.6096745,0.99997653,17.60469419,3.719443352,3.891529265,1.923129967,2.536744187,2.65906405,2.871109066,3.866233796,8.354238283,16.1959913,0.999989709,10.07797881,2.917465945,3.95320367,1.801402369,2.574897983,2.691537814,2.916122208,3.963440834,8.080357893,13.46758998,0.999994216,6.688805144,2.452141051
4.360486667,5.751150308,-153,-7,-1,0,2,4,7,9,10,16,210,0.808898412,162.7072223,0.903943026,5.08802,5.118747942,0,1,3,7,11,210,0.793157109,222.7778597,10.50581907,3.384353179,3.86823937,0.483045892,1.595131482,2.221110833,3.465704995,6.269857093,130.8944019,0.980550472,259.5538416,13.17823815,3.825517209,4.314488738,1.890192658,2.426182935,2.694101301,3.453061882,7.104160113,77.82556187,0.999846219,133.3735007,10.25509043,4.006193475,4.136652094,2.342609579,2.595939484,2.776693006,3.543350769,8.188289208,51.04757952,0.999977997,65.81906622,7.439086126,4.167849133,3.98213041,2.447514316,2.638375452,2.818886681,3.696303784,8.766066103,36.78005286,0.999989427,38.47732719,5.832442266,4.290374002,3.858992665,2.504456779,2.667443544,2.869661338,3.863926264,8.851715548,30.1253051,0.999993142,26.56270237,4.932791801
3.920986667,7.79225096,-177,-16,-4,-1,1,4,6,9,11,24,257,0.872597745,99.09751453,0.656172382,5.443026667,6.816647061,0,0,2,7,13,257,0.866679341,144.3944474,8.662245793,4.040491622,4.811354037,0.567646212,1.686548085,2.357022604,3.994440581,8.996604292,193.2360675,0.979809561,167.2604073,9.549125846,4.916399404,6.039217169,2.00252366,2.534608929,2.866226182,4.445528908,12.3182709,102.1946108,0.999882518,66.58353654,6.988437669,5.137471201,5.796379124,2.441435072,2.697140176,2.95865701,4.614083173,13.8480982,63.04572746,0.999987307,38.39061197,5.575636628,5.302474012,5.479227887,2.561570933,2.739178545,3.016786536,4.972110808,13.04242389,51.09940521,0.999994733,27.79916856,4.807923143,5.378822669,4.976924753,2.610120056,2.772805052,3.100875442,5.256487081,12.69698882,42.71642877,0.999996327,19.88257917,4.085569673
4.228666667,7.160464606,-135,-16,-3,-1,2,4,7,9,12,24,125,0.863156711,47.38161947,-0.300603581,5.61924,6.13008366,0,1,2,7,13,135,0.842355505,65.39664652,6.12243658,4.005768681,4.343305385,0.471404521,1.649915823,2.319003617,3.938414797,9.723396754,94.90205477,0.978707744,64.50721403,6.615046636,4.838273019,5.303608979,1.989137166,2.489797363,2.814446857,4.432433265,12.37232167,62.56882756,0.999880519,36.13276706,5.383313138,5.083296388,5.059568779,2.349454377,2.637764129,2.888092477,4.809340861,12.76141777,49.84351187,0.999985459,22.41348295,4.316192793,5.313301828,4.823096529,2.520371257,2.680644858,2.972411686,5.385420481,13.91570159,37.58808109,0.999993278,14.21394753,3.511806296,5.47881667,4.616473509,2.575783634,2.714645788,3.054117108,5.985806762,16.6953167,31.1243648,0.99999569,9.827277228,2.996951186
3.514053333,6.861156098,-117,-16,-5,-2,1,4,6,9,12,23,123,0.84896305,30.31674909,0.045921873,5.24508,5.649165297,0,0,2,7,14,123,0.819909169,48.68515108,5.028339762,4.230046119,4.112477288,0.567646212,1.712697677,2.412928143,4.347413024,10.5097838,88.08209554,0.976604256,57.44835973,5.973021423,5.066419961,4.653958813,2.044949433,2.565721983,2.930163577,5.057996968,12.55859398,56.63820676,0.999869826,32.80291701,4.836123729,5.295051767,4.364939832,2.480037332,2.728384901,3.049097241,5.797787913,12.84323922,41.04574407,0.999986399,19.7375335,3.867771817,5.499873683,4.102205711,2.585561666,2.789905836,3.15150694,6.310514844,12.74856529,30.07345427,0.999993887,12.13767343,3.137990435,5.654111347,3.894057992,2.621126175,2.834982319,3.268572325,6.632577029,12.51959343,25.05438098,0.999996146,8.24863694,2.662494452
4.480333333,6.788439225,-146,-14.01,-3,-1,2,4,7,10,12,23,164,0.846600756,49.7895124,0.079699656,5.802866667,5.699380814,0,1,3,7,14,164,0.814985691,77.82127494,5.941315399,4.100218942,4.140120293,0.567646212,1.702938637,2.406010991,4.217687623,9.638464608,121.9903912,0.977945827,114.2599369,7.920465728,4.911202165,4.708277289,2.024995324,2.555939804,2.907670108,4.930793777,12.2433903,82.1766046,0.999869632,56.99085625,6.00282188,5.146178452,4.437729225,2.405238105,2.73961219,3.002291042,5.227126333,12.48021055,47.40041936,0.999984812,28.39128781,4.553102922,5.365486336,4.180694768,2.533601811,2.791299044,3.127517444,5.533890399,11.90965217,35.57123012,0.999993242,18.11999229,3.719893684,5.524453001,3.981904218,2.594177981,2.853898161,3.272470667,6.601792332,12.9812198,29.31560985,0.999995972,12.9949508,3.21238262
4.25382,5.553333024,-98,-11,-3,-1,2,4,7,9,11,19,90,0.80268085,24.07552802,0.148518203,5.255993333,4.616163213,0,1,2,7,12,98,0.761027488,35.04639303,4.007832291,3.704298958,3.117016029,0.567646212,1.663329993,2.347575582,3.887301263,7.983315936,76.40833288,0.973759282,60.83061537,6.126759025,4.3564631,3.462971222,2.067643953,2.538113512,2.873406453,4.236672508,9.354408025,43.27812217,0.999844045,31.06420563,4.850119332,4.524460361,3.230312747,2.435752405,2.717073606,2.975498476,4.484513097,10.48302206,28.90523775,0.999983504,16.97765629,3.756881774,4.672160582,3.02191584,2.640596097,2.794998393,3.050703327,4.888674477,10.91940586,22.12017353,0.999993052,10.65440888,3.061025482,4.751809373,2.82396817,2.645034367,2.847975222,3.12015691,5.174265317,10.51522856,22.79378077,0.999995984,9.703091937,2.844312855
3.902646667,10.26237226,-199,-25,-5,-2,1,4,7,10,13,33,207,0.899954503,64.0044822,0.433796228,6.248393333,9.027976376,0,0,2,7,16,207,0.892301968,87.63843276,7.483767557,4.861829215,7.138674304,0.527046277,1.728840331,2.449489743,4.448470399,12.99871786,159.5675057,0.982916284,88.74415068,7.917145459,6.092989526,8.296604461,2.037130087,2.595645149,3.00168303,5.408709774,17.35191021,117.9425472,0.999897111,44.27190684,5.745450676,6.501968471,7.968624498,2.491871354,2.739325429,3.108926962,5.903641416,19.81042933,72.66878271,0.999985921,21.12028659,4.221382744,6.920099056,7.624077303,2.562465654,2.801571845,3.218501165,6.477359971,25.58975722,52.53591997,0.999993147,11.75122763,3.293931185,7.264774906,7.316350193,2.613655234,2.83824472,3.375965489,7.554809174,26.20712049,43.12821951,0.999995577,7.418663047,2.723365102
4.130086667,4.761411058,-125,-7,-1,0,2,4,6,8,10,15,128,0.75452644,81.6357693,-0.143287172,4.7475,4.146065406,0,1,2,6,10,128,0.725738073,111.3307807,6.827205528,3.121367761,2.840613581,0.483045892,1.567021236,2.1499354,3.267686916,5.4232008,103.329301,0.977372316,188.1255882,10.70849308,3.51081062,3.228051668,1.711045519,2.362074076,2.595625691,3.17623753,6.300553126,61.64675846,0.999860031,106.625265,8.826461262,3.624610885,3.094290076,2.326678074,2.533472116,2.660932378,3.273780579,6.61194977,42.26379302,0.999983938,63.52304493,7.042928981,3.725603173,2.979297956,2.48655222,2.580046635,2.677802574,3.45681205,7.694949203,32.29932701,0.999992855,41.92757059,5.840370678,3.804095035,2.88711396,2.510817158,2.606917723,2.691335557,3.654895858,8.455760688,26.5958781,0.999995467,30.71517157,5.078844855
4.39078,5.519704772,-92,-10,-2,0,2,4,7,9,11,20,98,0.800359907,34.92107216,-0.002287841,5.246233333,4.714135195,0,1,3,7,11,98,0.765327983,45.79555325,4.805001654,3.5033972,3.362040337,0.516397779,1.619327707,2.233582076,3.535533906,7.21418356,71.42393001,0.977641714,66.24067218,6.833003193,4.047466931,3.767355311,2.002296661,2.44244868,2.717321914,3.633110919,9.284526065,48.54544783,0.9998714,38.88531513,5.556836715,4.21185353,3.573539268,2.435590319,2.621381942,2.780097459,3.794358749,10.54331252,31.45547478,0.999985291,21.28247354,4.30923005,4.368230417,3.387863189,2.530220943,2.674754814,2.803094065,4.101853264,11.33735293,24.32243927,0.99999329,12.87026312,3.445918242,4.487828581,3.237648296,2.529306193,2.696290536,2.827305076,4.296540748,11.80932638,20.03336559,0.999995835,8.487379103,2.893840127
4.114893333,6.403423528,-191,-9,-2,0,2,4,6,8,10,17,190,0.83583154,164.6512904,0.357578895,4.99668,5.741891277,0,1,2,6,10,191,0.82750175,218.0733378,11.10283096,3.403120173,4.432763831,0.471404521,1.577621275,2.173067468,3.366501646,6.33245608,147.9130375,0.982726455,249.4796055,13.1262112,3.899102026,5.097489698,1.924299689,2.402355746,2.62995564,3.313943606,7.589040476,93.49428762,0.999891715,135.443614,10.25479293,4.081265145,4.92647364,2.39769094,2.565798637,2.684830839,3.414072023,8.901343935,61.00592514,0.999983744,62.96698909,7.235395892,4.255721736,4.768769855,2.510314259,2.598937952,2.714731989,3.595690892,10.95157692,44.04765459,0.999992068,35.48727274,5.571303323,4.400891391,4.635339756,2.542098293,2.615784097,2.74060345,3.635828126,11.93977363,36.13862354,0.999994677,24.13332845,4.671009533
4.231753333,4.724199316,-96,-7,-2,0,2,4,6,9,10,16,120,0.748569479,48.81065668,0.034165855,4.888753333,4.040525504,0,1,2,7,10,120,0.709067976,68.38023189,5.154320763,3.255234905,2.729546506,0.471404521,1.632993162,2.221110833,3.465704995,6.026792034,86.54119122,0.975572773,164.4574261,10.07359355,3.696907302,2.951364043,1.873229804,2.419178423,2.703738527,3.520847006,7.164523993,52.54198802,0.999857165,96.17223396,8.324298432,3.798030829,2.812706566,2.435294092,2.605755923,2.775122088,3.636276807,7.339468618,38.65359705,0.999986859,61.50531808,6.87810422,3.889082319,2.693207781,2.525066328,2.66211605,2.811708503,3.858829689,7.420152199,28.61273081,0.999994276,39.8774536,5.679968756,3.96043374,2.595734611,2.601967662,2.685880773,2.84789839,3.952216257,7.296998631,23.60509056,0.999996458,28.56378703,4.892502838
